degree,section,course_code,course_name
Bachelor of Arts majoring in Environmental Management,Common core,COREX001,An Ethically Rich Life
Bachelor of Arts majoring in Environmental Management,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Arts majoring in Environmental Management,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Arts majoring in Environmental Management,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Arts majoring in Environmental Management,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
Bachelor of Arts majoring in Environmental Management,Common core,COREX006,"Ways of Being, Ways of Seeing"
Bachelor of Arts majoring in Environmental Management,Common core,ENVI1003,"Economy, Environment and Place"
Bachelor of Arts majoring in Environmental Management,Common core,ENVI1010,Physical Geography and Human Environmental Impacts
Bachelor of Arts majoring in Environmental Management,Common core,ENVI2003,Environmental Management
Bachelor of Arts majoring in Environmental Management,Common core,ENVI2005,Cities and Sustainability
Bachelor of Arts majoring in Environmental Management,Common core,ENVI3004,Tourism and Environment
Bachelor of Arts majoring in Environmental Management,Common core,ENVI3003,Introduction to Environmental Impact Assessment
Bachelor of Arts majoring in Environmental Management,Common core,FARM3000,Food Security
Bachelor of Arts majoring in Environmental Management,Common core,ENVI1001,Fundamentals of Climate Change
Bachelor of Arts majoring in Environmental Management,Common core,SOCI1007,Professional Pathways and Destinations 1
Bachelor of Arts majoring in Environmental Management,Common core,SOCI2019,Professional Pathways and Destinations 2
Bachelor of Arts majoring in Environmental Management,Common core,SOCI3903,Internship: Society and Culture
Bachelor of Arts majoring in Environmental Management,Common core,AUXX1011,Elective 1
Bachelor of Arts majoring in Environmental Management,Common core,AUXX1012,Elective 2
Bachelor of Arts majoring in Environmental Management,Common core,ABORBARTS,Aboriginal Studies
Bachelor of Arts majoring in Environmental Management,Common core,ANTHBARTS,Anthropology
Bachelor of Arts majoring in Environmental Management,Common core,ARCYBARTS,Archaeology and Classical Studies
Bachelor of Arts majoring in Environmental Management,Common core,ARTHBARTS,Art History and Visual Culture
Bachelor of Arts majoring in Environmental Management,Common core,CREWBARTS,Creative Writing
Bachelor of Arts majoring in Environmental Management,Common core,ENGLBARTS,English Literature
Bachelor of Arts majoring in Environmental Management,Common core,FRENBARTS,French Studies
Bachelor of Arts majoring in Environmental Management,Common core,GEOGBARTS,Geography
Bachelor of Arts majoring in Environmental Management,Common core,GERMBARTS,German Studies
Bachelor of Arts majoring in Environmental Management,Common core,CHINBARTS,Chinese Studies
Bachelor of Arts majoring in Environmental Management,Common core,CULTBARTS,Cultural Studies
Bachelor of Arts majoring in Environmental Management,Common core,GENDBARTS,Gender and Sexuality Studies
Bachelor of Arts majoring in Environmental Management,Common core,HISTBARTS,History
Bachelor of Arts majoring in Environmental Management,Common core,INTDBARTS,International Development
Bachelor of Arts majoring in Environmental Management,Common core,INTSBARTS,International Security
Bachelor of Arts majoring in Environmental Management,Common core,ITALBARTS,Italian Studies
Bachelor of Arts majoring in Environmental Management,Common core,JAPNBARTS,Japanese Studies
Bachelor of Arts majoring in Environmental Management,Common core,LINGBARTS,Linguistics and Applied Linguistics
Bachelor of Arts majoring in Environmental Management,Common core,PHILBARTS,Philosophy
Bachelor of Arts majoring in Environmental Management,Common core,POLIBARTS,Politics
Bachelor of Arts majoring in Environmental Management,Common core,POPUBARTS,Population and Migration Studies
Bachelor of Arts majoring in Environmental Management,Common core,SCRNBARTS,Screen Studies
Bachelor of Arts majoring in Environmental Management,Common core,SOCIBARTS,Sociology
Bachelor of Arts majoring in Environmental Management,Common core,SPANBARTS,Spanish Studies
Bachelor of Arts majoring in Environmental Management,Common core,SOCRBARTS,Social Research and Policy Analysis
Bachelor of Arts majoring in Environmental Management,Common core,KAURBARTS,Kaurna Languages
Bachelor of Biomedical and Health Sciences,Common core,COREX001,An Ethically Rich Life
Bachelor of Biomedical and Health Sciences,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Biomedical and Health Sciences,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Biomedical and Health Sciences,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Biomedical and Health Sciences,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
Bachelor of Biomedical and Health Sciences,Common core,COREX006,"Ways of Being, Ways of Seeing"
Bachelor of Biomedical and Health Sciences,Program core,HLTH1002,Introduction to Health Research
Bachelor of Biomedical and Health Sciences,Program core,HBIO1002,Human Anatomy and Physiology A
Bachelor of Biomedical and Health Sciences,Program core,HBIO1003,Human Anatomy and Physiology B
Bachelor of Biomedical and Health Sciences,Program core,MEDI3003,Development of Health Research Skills
Bachelor of Biomedical and Health Sciences,Rules and notes,HLTH3900,WIL in Biomedical and Health Sciences
Bachelor of Biomedical and Health Sciences,Program electives,BIOL1003,"Biology 1A: Molecules, Genes and Cells"
Bachelor of Biomedical and Health Sciences,Program electives,BIOL2005,Genetics 2A: Introduction to Genetic Analysis
Bachelor of Biomedical and Health Sciences,Program electives,BIOL2006,Genetics 2B: Applications of Genetic Analysis
Bachelor of Biomedical and Health Sciences,Program electives,BIOL2007,"Genetics 3B: Quantitative, Developmental and Medical Genetics"
Bachelor of Biomedical and Health Sciences,Program electives,BIOL2008,Immunology and Virology 2
Bachelor of Biomedical and Health Sciences,Program electives,BIOL2015,Biochemistry 2: Metabolism
Bachelor of Biomedical and Health Sciences,Program electives,BIOL2017,Biochemistry 2: Molecular and Cellular Biology
Bachelor of Biomedical and Health Sciences,Program electives,BIOL2021,Microbiology 2
Bachelor of Biomedical and Health Sciences,Program electives,BIOL2900,Molecular and Biomedical Science Practical 2
Bachelor of Biomedical and Health Sciences,Program electives,BIOL3003,Biochemistry 3 Molecular and Structural Biology
Bachelor of Biomedical and Health Sciences,Program electives,BIOL3005,Biochemistry 3 Molecular Basis of Cancer
Bachelor of Biomedical and Health Sciences,Program electives,BIOL3006,Genetics 3A: Evolutionary Genetics and Epigenetics
Bachelor of Biomedical and Health Sciences,Program electives,BIOL3008,Infection and Immunity 3A
Bachelor of Biomedical and Health Sciences,Program electives,BIOL3010,Infection and Immunity 3B
Bachelor of Biomedical and Health Sciences,Program electives,BIOL3011,Biochemistry 3: Practical
Bachelor of Biomedical and Health Sciences,Program electives,BIOL3012,Microbiology and Immunology Practical 3
Bachelor of Biomedical and Health Sciences,Program electives,BIOL3900,Genetics Practical 3A
Bachelor of Biomedical and Health Sciences,Program electives,CHEM1000,Foundations in Chemistry
Bachelor of Biomedical and Health Sciences,Program electives,CHEM1002,Chemistry 1A
Bachelor of Biomedical and Health Sciences,Program electives,HBIO1005,Essentials of Neuroscience
Bachelor of Biomedical and Health Sciences,Program electives,HBIO2005,Fundamentals of Human Neurophysiology
Bachelor of Biomedical and Health Sciences,Program electives,HBIO2006,Musculoskeletal Anatomy
Bachelor of Biomedical and Health Sciences,Program electives,HBIO2007,"Physiology 2A - Heart, Lung and Neuromuscular Systems"
Bachelor of Biomedical and Health Sciences,Program electives,HBIO2008,Physiology 2B - Systems and Homeostasis
Bachelor of Biomedical and Health Sciences,Program electives,HBIO2009,Functional Histology
Bachelor of Biomedical and Health Sciences,Program electives,HBIO2011,Reproduction and Developmental Biology
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3001,Reproductive Health Matters
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3002,Biology of Childhood Growth and Development
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3003,"Infant, Child and Adolescent Health"
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3004,Assisted Reproductive Technology
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3005,Neurological Diseases
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3006,Neuromotor Control of Human Movement
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3007,Human Motor Behaviour and Learning
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3008,Biological Psychiatry
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3009,Cellular and Systems Neurobiology
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3010,Neuroscience of Human Cognition and Behaviour
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3011,Integrated and Applied Systems Physiology
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3012,Research Techniques to Investigate Human Disease
Bachelor of Biomedical and Health Sciences,Program electives,HBIO3016,Reproductive Biology
Bachelor of Biomedical and Health Sciences,Program electives,HLTH1000,"Principles of Human Health, Disease and Treatment"
Bachelor of Biomedical and Health Sciences,Program electives,HLTH1001,Introduction to Health Ethics
Bachelor of Biomedical and Health Sciences,Program electives,HLTH2002,First 1000 Days
Bachelor of Biomedical and Health Sciences,Program electives,HLTH2003,Applied Human Anatomy
Bachelor of Biomedical and Health Sciences,Program electives,INDG1003,"Aboriginal Health, Culture, Community, and Country"
Bachelor of Biomedical and Health Sciences,Program electives,MDST2002,Foundations of Human Neuroanatomy
Bachelor of Biomedical and Health Sciences,Program electives,MDST2004,"From Child to Adult: Priorities for Health, Wellbeing and Relationships"
Bachelor of Biomedical and Health Sciences,Program electives,MDST3000,Essentials of Pathology
Bachelor of Biomedical and Health Sciences,Program electives,PHAR1001,Introduction to Clinical Trials
Bachelor of Biomedical and Health Sciences,Program electives,PHAR2001,Non-Clinical Studies for Clinical Trials
Bachelor of Biomedical and Health Sciences,Program electives,PHAR2002,Foundations of Pharmacology
Bachelor of Biomedical and Health Sciences,Program electives,PHAR2004,Pharmacology and Pathophysiology
Bachelor of Biomedical and Health Sciences,Program electives,PHAR3000,Fundamentals of Drug Discovery and Development
Bachelor of Biomedical and Health Sciences,Program electives,PHAR3002,Clinical Trials Management
Bachelor of Biomedical and Health Sciences,Program electives,PHAR3004,"Pharmacokinetics, Pharmacometrics, and Systems Pharmacology"
Bachelor of Biomedical and Health Sciences,Program electives,PHAR3006,Molecular Neuropharmacology and Disease
Bachelor of Biomedical and Health Sciences,Program electives,PHAR3008,Cancer Biology and Therapeutics
Bachelor of Biomedical and Health Sciences,Program electives,PSYC3004,Biological and Psychosocial Factors of Addiction
Bachelor of Biomedical and Health Sciences,Program electives,PSYC3005,Assessment and Treatment of Addiction
Bachelor of Biomedical and Health Sciences,Program electives,PUBH1000,Public Health Information and Intelligence
Bachelor of Biomedical and Health Sciences,Program electives,PUBH1001,Upstream Determinants of Health
Bachelor of Biomedical and Health Sciences,Program electives,PUBH1002,"Health, Society and Systems"
Bachelor of Biomedical and Health Sciences,Program electives,PUBH1003,Human-Animal Relationships in Health and Society
Bachelor of Biomedical and Health Sciences,Program electives,PUBH2001,Qualitative Approaches in Health
Bachelor of Biomedical and Health Sciences,Program electives,PUBH2002,Essentials of Epidemiology
Bachelor of Biomedical and Health Sciences,Program electives,PUBH2004,Climate Change and Health
Bachelor of Biomedical and Health Sciences,Program electives,PUBH2005,Public Health Ethics
Bachelor of Biomedical and Health Sciences,Program electives,PUBH2006,Social Foundations of Health
Bachelor of Biomedical and Health Sciences,Program electives,PUBH2007,Essentials of Biostatistics
Bachelor of Biomedical and Health Sciences,Program electives,PUBH2008,Global Health
Bachelor of Biomedical and Health Sciences,Program electives,PUBH2010,Rural Public Health
Bachelor of Biomedical and Health Sciences,Program electives,PUBH2011,Infectious Disease Epidemiology and Control
Bachelor of Biomedical and Health Sciences,Program electives,PUBH2024,Environmental and Occupational Health
Bachelor of Biomedical and Health Sciences,Program electives,PUBH2902,Designing and Managing Public Health Programs
Bachelor of Biomedical and Health Sciences,Program electives,PUBH3001,Public Health Evaluation
Bachelor of Biomedical and Health Sciences,Program electives,PUBH3002,Health Promotion in Action
Bachelor of Biomedical and Health Sciences,Program electives,PUBH3003,Epidemiology in Action
Bachelor of Biomedical and Health Sciences,Program electives,PUBH3004,"Science, Evidence and Politics: Building Healthy Public Policy"
Bachelor of Biomedical and Health Sciences,Program electives,PUBH3005,Aboriginal Public Health Practice
Bachelor of Biomedical and Health Sciences,Program electives,PUBH3018,Introduction to Health Economics
Bachelor of Biomedical and Health Sciences,Program electives,PUBH3019,Clinical Trials: Design and Analysis
Bachelor of Biomedical and Health Sciences,Program electives,SCIE3005,Topics in Forensic Science
Bachelor of Biomedical and Health Sciences,Program electives,STAT1000,Data Skills for Scientists
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Common core,COREX001,An Ethically Rich Life
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Common core,COREX006,"Ways of Being, Ways of Seeing"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program core,HLTH1002,Introduction to Health Research
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program core,HBIO1002,Human Anatomy and Physiology A
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program core,HBIO1003,Human Anatomy and Physiology B
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program core,MEDI3003,Development of Health Research Skills
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Major courses,BIOL1003,"Biology 1A: Molecules, Genes and Cells"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Major courses,BIOL2015,Biochemistry 2: Metabolism
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Major courses,BIOL2017,Biochemistry 2: Molecular and Cellular Biology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Major courses,BIOL2900,Molecular and Biomedical Science Practical 2
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Major courses,BIOL3003,Biochemistry 3 Molecular and Structural Biology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Major courses,BIOL3005,Biochemistry 3 Molecular Basis of Cancer
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Major courses,BIOL3011,Biochemistry 3: Practical
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Major selective courses,CHEM1000,Foundations in Chemistry
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Major selective courses,CHEM1002,Chemistry 1A
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Major selective courses,HLTH3900,WIL in Biomedical and Health Sciences
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL1003,"Biology 1A: Molecules, Genes and Cells"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL2005,Genetics 2A: Introduction to Genetic Analysis
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL2006,Genetics 2B: Applications of Genetic Analysis
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL2007,"Genetics 3B: Quantitative, Developmental and Medical Genetics"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL2008,Immunology and Virology 2
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL2015,Biochemistry 2: Metabolism
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL2017,Biochemistry 2: Molecular and Cellular Biology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL2021,Microbiology 2
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL2900,Molecular and Biomedical Science Practical 2
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL3003,Biochemistry 3 Molecular and Structural Biology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL3005,Biochemistry 3 Molecular Basis of Cancer
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL3006,Genetics 3A: Evolutionary Genetics and Epigenetics
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL3008,Infection and Immunity 3A
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL3010,Infection and Immunity 3B
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL3011,Biochemistry 3: Practical
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL3012,Microbiology and Immunology Practical 3
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,BIOL3900,Genetics Practical 3A
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,CHEM1000,Foundations in Chemistry
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,CHEM1002,Chemistry 1A
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO1005,Essentials of Neuroscience
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO2005,Fundamentals of Human Neurophysiology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO2006,Musculoskeletal Anatomy
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO2007,"Physiology 2A - Heart, Lung and Neuromuscular Systems"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO2008,Physiology 2B - Systems and Homeostasis
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO2009,Functional Histology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO2011,Reproduction and Developmental Biology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3001,Reproductive Health Matters
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3002,Biology of Childhood Growth and Development
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3003,"Infant, Child and Adolescent Health"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3004,Assisted Reproductive Technology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3005,Neurological Diseases
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3006,Neuromotor Control of Human Movement
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3007,Human Motor Behaviour and Learning
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3008,Biological Psychiatry
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3009,Cellular and Systems Neurobiology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3010,Neuroscience of Human Cognition and Behaviour
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3011,Integrated and Applied Systems Physiology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3012,Research Techniques to Investigate Human Disease
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HBIO3016,Reproductive Biology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HLTH1000,"Principles of Human Health, Disease and Treatment"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HLTH1001,Introduction to Health Ethics
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HLTH2002,First 1000 Days
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,HLTH2003,Applied Human Anatomy
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,INDG1003,"Aboriginal Health, Culture, Community, and Country"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,MDST2002,Foundations of Human Neuroanatomy
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,MDST2004,"From Child to Adult: Priorities for Health, Wellbeing and Relationships"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,MDST3000,Essentials of Pathology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PHAR1001,Introduction to Clinical Trials
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PHAR2001,Non-Clinical Studies for Clinical Trials
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PHAR2002,Foundations of Pharmacology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PHAR2004,Pharmacology and Pathophysiology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PHAR3000,Fundamentals of Drug Discovery and Development
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PHAR3002,Clinical Trials Management
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PHAR3004,"Pharmacokinetics, Pharmacometrics, and Systems Pharmacology"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PHAR3006,Molecular Neuropharmacology and Disease
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PHAR3008,Cancer Biology and Therapeutics
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PSYC3004,Biological and Psychosocial Factors of Addiction
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PSYC3005,Assessment and Treatment of Addiction
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH1000,Public Health Information and Intelligence
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH1001,Upstream Determinants of Health
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH1002,"Health, Society and Systems"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH1003,Human-Animal Relationships in Health and Society
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH2001,Qualitative Approaches in Health
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH2002,Essentials of Epidemiology
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH2004,Climate Change and Health
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH2005,Public Health Ethics
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH2006,Social Foundations of Health
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH2007,Essentials of Biostatistics
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH2008,Global Health
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH2010,Rural Public Health
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH2011,Infectious Disease Epidemiology and Control
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH2024,Environmental and Occupational Health
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH2902,Designing and Managing Public Health Programs
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH3001,Public Health Evaluation
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH3002,Health Promotion in Action
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH3003,Epidemiology in Action
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH3004,"Science, Evidence and Politics: Building Healthy Public Policy"
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH3005,Aboriginal Public Health Practice
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH3018,Introduction to Health Economics
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,PUBH3019,Clinical Trials: Design and Analysis
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,SCIE3005,Topics in Forensic Science
Bachelor of Biomedical and Health Sciences majoring in Biochemistry,Program electives,STAT1000,Data Skills for Scientists
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Common core,COREX001,An Ethically Rich Life
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Common core,COREX006,"Ways of Being, Ways of Seeing"
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program core,HLTH1002,Introduction to Health Research
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program core,HBIO1002,Human Anatomy and Physiology A
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program core,HBIO1003,Human Anatomy and Physiology B
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program core,MEDI3003,Development of Health Research Skills
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Major courses,PHAR1001,Introduction to Clinical Trials
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Major courses,PUBH1002,"Health, Society and Systems"
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Major courses,PHAR2001,Non-Clinical Studies for Clinical Trials
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Major courses,PHAR2002,Foundations of Pharmacology
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Major courses,PHAR3002,Clinical Trials Management
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Major courses,PUBH2007,Essentials of Biostatistics
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Major courses,PUBH3019,Clinical Trials: Design and Analysis
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Major selective courses,BIOL3008,Infection and Immunity 3A
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Major selective courses,PHAR3004,"Pharmacokinetics, Pharmacometrics, and Systems Pharmacology"
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Major selective courses,PHAR3006,Molecular Neuropharmacology and Disease
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Major selective courses,PHAR3008,Cancer Biology and Therapeutics
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Major selective courses,HLTH3900,WIL in Biomedical and Health Sciences
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL1003,"Biology 1A: Molecules, Genes and Cells"
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL2005,Genetics 2A: Introduction to Genetic Analysis
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL2006,Genetics 2B: Applications of Genetic Analysis
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL2007,"Genetics 3B: Quantitative, Developmental and Medical Genetics"
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL2008,Immunology and Virology 2
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL2015,Biochemistry 2: Metabolism
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL2017,Biochemistry 2: Molecular and Cellular Biology
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL2021,Microbiology 2
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL2900,Molecular and Biomedical Science Practical 2
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL3003,Biochemistry 3 Molecular and Structural Biology
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL3005,Biochemistry 3 Molecular Basis of Cancer
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL3006,Genetics 3A: Evolutionary Genetics and Epigenetics
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL3008,Infection and Immunity 3A
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL3010,Infection and Immunity 3B
Bachelor of Biomedical and Health Sciences majoring in Clinical Trials,Program electives,BIOL3011,Biochemistry 3: Practical
